uuid,playlist_name,playlist_description,last_updated,sharing_level,track_title,artist_name,album_title,date_added
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Follow Me Home,Thousand Below,The Love You Let Too Close,2024-09-01 16:01:46.308073+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,The Wolf And The Sea,Thousand Below,The Love You Let Too Close,2024-09-01 17:27:12.448824+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Fake Smile,Thousand Below,Gone In Your Wake,2024-09-01 17:43:52.635810+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,I'm Over Being Under(rated),Blessthefall,Hard Feelings,2023-06-11 16:32:09.408870+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Sakura Blues,Blessthefall,Hard Feelings,2023-06-11 16:33:55.811133+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Coma Blue,Annisokay,Arms,2023-06-11 16:34:32.474506+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Unaware,Annisokay,Arms,2023-06-11 16:34:46.553392+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Good Stories,Annisokay,Arms,2023-06-11 16:34:55.757046+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Fully Automatic,Annisokay,Arms,2023-06-11 16:35:21.573597+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Day to Day Tragedy,Annisokay,The Lucid Dream (Er),2023-06-11 16:36:11.216159+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Sea of Trees,Annisokay,Arms,2023-06-11 16:35:54.617878+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Blind Lane,Annisokay,Devil May Care,2023-06-11 16:57:42.271080+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,To The Wolves,I Killed The Prom Queen,Beloved (Deluxe Edition),2024-01-27 18:24:52.061531+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Rebirth of the Temple,Silent Civilian,Rebirth of the Temple,2023-01-22 07:38:08.881571+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Funeral,Silent Civilian,Rebirth of the Temple,2023-01-22 07:37:57.636812+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Wrath,Silent Civilian,Rebirth of the Temple,2023-01-22 07:38:43.754314+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Keep Me Close,Blessthefall,Hard Feelings,2024-06-15 19:35:13.087635+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Broken (feat. Devin Oliver),If I Were You,Inner Signals,2023-06-16 04:48:35.233761+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,In Circles,If I Were You,Radiant Dark,2023-06-16 04:51:00.406450+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,No Control,If I Were You,Radiant Dark,2023-06-16 04:51:25.400214+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,THIS ONE'S FOR YOU,Of Mice & Men,Of Mice & Men,2023-01-26 02:47:56.764968+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,The Descent,Polaris,The Death of Me,2025-02-10 01:26:27.989068+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Just Barely Breathing,Killswitch Engage,Alive or Just Breathing,2024-06-21 22:33:02.313412+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Temple from the Within,Killswitch Engage,Alive or Just Breathing,2024-06-21 22:44:25.846312+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,BLUR,Wage War,STIGMA,2024-06-26 14:43:39.118325+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,TOMBSTONE,Wage War,STIGMA,2024-06-26 14:49:54.390796+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,IS THIS HOW IT ENDS?,Wage War,STIGMA,2024-06-26 14:53:49.366066+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,HELLBENT,Wage War,STIGMA,2024-06-26 14:53:34.724212+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,IN MY BLOOD,Wage War,STIGMA,2024-06-26 14:53:45.719830+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Fake,Until I Wake,Inside My Head,2025-02-05 15:39:54.270508+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Leap Of Faith,Bullet For My Valentine,Gravity,2023-11-04 01:01:34.356013+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Over It,Bullet For My Valentine,Gravity,2023-11-04 01:01:57.658155+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Letting You Go,Bullet For My Valentine,Gravity,2023-11-04 01:09:17.219427+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Not Dead Yet,Bullet For My Valentine,Gravity,2023-11-04 01:13:28.803157+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,The Very Last Time,Bullet For My Valentine,Gravity,2023-11-04 01:13:41.598332+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Under Again,Bullet For My Valentine,Gravity,2023-11-04 01:23:05.109776+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Don't Need You,Bullet For My Valentine,Gravity,2023-11-04 01:30:12.642941+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,A Message to the Unknown,Blessthefall,His Last Walk,2023-12-22 18:01:52.427208+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Guys Like You Make Us Look Bad,Blessthefall,His Last Walk,2023-12-22 18:03:06.576884+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Higinia,Blessthefall,His Last Walk,2023-12-22 18:03:12.655505+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Find Yourself,Blessthefall,Hard Feelings,2024-06-15 02:01:54.709934+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Vortex,The Browning,Isolation,2024-11-12 14:40:44.518461+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Spineless,The Browning,Isolation,2024-11-12 14:44:37.392020+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Pathologic,The Browning,Isolation,2024-11-12 14:47:40.556012+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Pure Evil,The Browning,Isolation,2024-11-12 14:50:52.925628+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Hell Finds You Everywhere (feat. Noah Sebastian),Thousand Below,Hell Finds You Everywhere,2024-08-31 20:41:08.530533+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Venenosa,Thousand Below,Hell Finds You Everywhere,2024-08-31 20:41:14.238058+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,A Constant Reminder,It Dies Today,Sirens,2023-12-14 15:32:41.784610+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,The Bacchanal Affair,It Dies Today,Sirens,2023-12-14 15:36:46.301276+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,A Port In Any Storm,It Dies Today,Sirens,2023-12-14 15:36:42.338272+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Sacred Heart (Sacre Coeur),It Dies Today,Sirens,2023-12-14 15:36:49.663756+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Ultraviolet,Annisokay,Abyss Pt I,2023-09-24 16:44:31.651630+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Human,Annisokay,Abyss Pt I,2023-09-24 16:44:27.644995+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Throne of the Sunset,Annisokay,Abyss Pt I,2023-09-24 16:48:27.292274+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Time,Annisokay,Abyss Pt I,2023-09-24 16:52:35.755358+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Calamity,Annisokay,Abyss Pt I,2023-09-24 16:52:32.118099+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Kjærlighet,I Killed The Prom Queen,Beloved (Deluxe Edition),2024-01-28 17:26:40.747898+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,OPIUM OF MAN,LEVELS,PULSE,2024-02-13 00:35:46.072289+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,SIREN HYMN,LEVELS,PULSE,2024-02-13 00:35:48.789214+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,BREED,LEVELS,PULSE,2024-02-13 00:35:37.200354+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,REALIGN,LEVELS,PULSE,2024-02-13 00:35:43.099690+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Asphalt,Kingdom of Giants,Bleeding Star,2024-09-21 20:16:55.108948+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Bloodworm,Kingdom of Giants,Bleeding Star,2024-09-21 20:28:05.318041+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Wasted Space,Kingdom of Giants,Bleeding Star,2024-09-21 20:28:37.586237+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Landslide,Kingdom of Giants,Bleeding Star,2024-09-21 20:36:38.037826+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Standing On The Edge,The Browning,Standing On The Edge,2024-11-13 04:40:38.392854+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Time Will Tell,The Browning,Time Will Tell,2024-11-13 04:42:26.527248+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Suit And Tie,The Browning,Time Will Tell,2024-11-13 04:42:59.732149+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,No Escape,The Browning,Burn This World,2024-11-13 04:43:23.298459+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Prophets,Wovenwar,Wovenwar,2023-06-10 18:50:40.159670+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Defender,As I Lay Dying,Awakened,2023-01-22 05:59:18.075193+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Forever,As I Lay Dying,Frail Words Collapse,2023-01-22 05:55:44.499634+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Morning Waits,As I Lay Dying,Shadows Are Security,2023-01-22 05:56:50.681634+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Undefined,As I Lay Dying,Frail Words Collapse,2023-01-22 05:55:55.083418+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Meaning in Tragedy,As I Lay Dying,Shadows Are Security,2023-01-22 05:56:13.566690+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Confined,As I Lay Dying,Shadows Are Security,2023-01-22 05:56:16.186435+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Within Destruction,As I Lay Dying,An Ocean Between Us,2023-01-22 05:57:08.808590+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,The Darkest Nights,As I Lay Dying,Shadows Are Security,2023-01-22 05:56:19.404488+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Reflection,As I Lay Dying,Shadows Are Security,2023-01-22 05:56:24.929438+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,94 Hours,As I Lay Dying,Frail Words Collapse,2023-01-22 05:55:36.282736+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Distance is Darkness,As I Lay Dying,Frail Words Collapse,2023-01-22 05:55:50.725862+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Through Struggle,As I Lay Dying,Shadows Are Security,2023-01-22 05:56:38.122884+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,The Truth of My Perception,As I Lay Dying,Shadows Are Security,2023-01-22 05:56:45.352822+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Control is Dead,As I Lay Dying,Shadows Are Security,2023-01-22 05:56:48.088925+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Nothing Left,As I Lay Dying,An Ocean Between Us,2023-01-22 05:57:00.320651+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,An Ocean Between Us,As I Lay Dying,An Ocean Between Us,2023-01-22 05:57:04.036879+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Comfort Betrays,As I Lay Dying,An Ocean Between Us,2023-01-22 05:57:24.073593+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,The Sound Of Truth,As I Lay Dying,An Ocean Between Us,2023-01-22 05:57:32.393599+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Parallels,As I Lay Dying,The Powerless Rise,2023-01-22 05:57:48.889419+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Anodyne Sea,As I Lay Dying,The Powerless Rise,2023-01-22 05:57:44.973014+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Condemned,As I Lay Dying,The Powerless Rise,2023-01-22 05:57:52.820619+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Vacancy,As I Lay Dying,The Powerless Rise,2023-01-22 05:58:08.411038+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Whispering Silence,As I Lay Dying,Awakened,2023-01-22 05:58:57.037917+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Overcome,As I Lay Dying,Awakened,2023-01-22 05:59:01.809131+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Wasted Words,As I Lay Dying,Awakened,2023-01-22 05:58:50.758060+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Shaped by Fire,As I Lay Dying,Shaped by Fire,2023-01-22 05:59:36.563655+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,My Own Grave,As I Lay Dying,Shaped by Fire,2023-01-22 05:59:51.166455+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Redefined,As I Lay Dying,Shaped by Fire,2023-01-22 06:00:01.964763+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,My Darkness,Destroy The Runner,Saints,2023-01-22 06:00:27.195499+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Saints,Destroy The Runner,Saints,2023-01-22 06:00:33.313819+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Thoughts In Reverse,Destroy The Runner,Saints,2023-01-22 06:00:36.335186+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,There Can Be No Hesitation,Destroy The Runner,Saints,2023-01-22 06:00:42.824645+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Pallbearer,Destroy The Runner,Saints,2023-01-22 06:01:07.949712+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Crumbs For The Murder,Destroy The Runner,"I, Lucifer",2023-01-22 06:01:45.384061+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Mr. And Mrs. Cuckoldom,Destroy The Runner,"I, Lucifer",2023-01-22 06:02:03.731533+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,"A Mountain So Big, A Question So Small",Destroy The Runner,"I, Lucifer",2023-01-22 06:02:41.987031+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,End Transmission,Destroy The Runner,Void,2023-01-22 06:03:08.514386+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Goats On A Boat,The Devil Wears Prada,Plagues,2023-01-22 06:03:56.316392+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,"Number Three, Never Forgot",The Devil Wears Prada,Plagues,2023-01-22 06:04:29.746203+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,HTML Rulez DOOd,The Devil Wears Prada,Plagues,2023-01-22 06:04:36.947804+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,"Hey John, What's Your Name Again?",The Devil Wears Prada,Plagues,2023-01-22 06:04:41.890843+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Sassafras,The Devil Wears Prada,With Roots Above And Branches Below (Standard Edition),2023-01-22 06:05:29.899661+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,"Reptar, King Of The Ozone",The Devil Wears Prada,Plagues,2023-01-22 06:05:19.182117+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,"You Can't Spell Crap Without ""C""",The Devil Wears Prada,Plagues,2023-01-22 06:05:01.808923+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Danger: Wildman,The Devil Wears Prada,With Roots Above And Branches Below (Standard Edition),2023-01-22 06:06:06.421710+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,This Song Is Called,The Devil Wears Prada,Plagues,2023-01-22 06:05:10.843434+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Assistant To The Regional Manager,The Devil Wears Prada,With Roots Above And Branches Below (Standard Edition),2023-01-22 06:05:47.618160+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Wapakalypse,The Devil Wears Prada,With Roots Above And Branches Below (Standard Edition),2023-01-22 06:06:32.565557+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Ben Has A Kid,The Devil Wears Prada,With Roots Above And Branches Below (Standard Edition),2023-01-22 06:06:11.040173+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Gimme Half,The Devil Wears Prada,With Roots Above And Branches Below (Standard Edition),2023-01-22 06:06:45.279670+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Lord Xenu,The Devil Wears Prada,With Roots Above And Branches Below (Standard Edition),2023-01-22 06:07:06.308362+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Survivor,The Devil Wears Prada,Zombie EP,2023-01-22 06:10:54.988934+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Dead Throne,The Devil Wears Prada,Dead Throne,2023-01-22 06:07:42.067238+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Unconquered,Miss May I,Curse Of Existence,2023-01-22 06:16:49.464930+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,My Questions,The Devil Wears Prada,Dead Throne,2023-01-22 06:08:09.744275+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Born To Lose,The Devil Wears Prada,Dead Throne,2023-01-22 06:08:41.732574+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Escape,The Devil Wears Prada,Zombie EP,2023-01-22 06:09:45.905454+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Bleed Together,Miss May I,Curse Of Existence,2023-01-22 06:16:42.599735+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Outnumbered,The Devil Wears Prada,Zombie EP,2023-01-22 06:10:12.929019+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Revive,The Devil Wears Prada,Zombie EP,2023-01-22 06:10:33.101243+00:00
9c8c95d2-5316-4739-a285-a0015cb6cfdf,Metalcore,,2025-02-10 16:06:35.875645+00:00,PRIVATE,Masses Of A Dying Breed,Miss May I,Monument,2023-01-22 06:13:02.703255+00:00
